store_id,store_code,store_name,channel,hc,region,province,mcp,isActive,createdAt,createdBy,updatedBy
52004937,null,Cao Phong Binh Tan 2,Cao Phong,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004936,H012,Cao Phong Binh Tan,Cao Phong,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004935,C006,Cao Phong Da Lat,Cao Phong,1,South,Lam Dong,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003234,S010,Cao Phong Binh Duong,Cao Phong,1,South,Binh Duong,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52005193,S037,Cao Phong Binh Duong 3,Cao Phong,1,South,Binh Duong,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52001300,H002,Cao Phong Dist 2,Cao Phong,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52000307,H009,Cao Phong Dist 4,Cao Phong,2,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243089,S027,Cao Phong Trang Dai,Cao Phong,1,South,Dong Nai,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004496,H006,Cao Phong Tan Phu,Cao Phong,2,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52001299,H001,Cao Phong Dist 5,Cao Phong,3,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52000305,H007,Cao Phong Q3,Cao Phong,2,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52002596,H008,Cao Phong Dist 7,Cao Phong,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52000304,S006,Cao Phong Bien Hoa,Cao Phong,1,South,Dong Nai,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003729,C010,Cao Phong Quy Nhon,Cao Phong,1,Central,Binh Dinh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52001311,C001,Cao Phong Phan Thiet,Cao Phong,1,South,Binh Thuan,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52008047,C021,Cao Phong Dak Lak,Cao Phong,1,Central,Dak Lak,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52008048,C022,Cao Phong Buon Ma Thuot,Cao Phong,0,Central,Dak Lak,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004032,C012,Cao Phong Gia Lai,Cao Phong,1,Central,Gia Lai,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52005790,C016,Cao Phong Cam Ranh,Cao Phong,0,Central,Khanh Hoa,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003102,C005,Cao Phong Nha Trang,Cao Phong,2,Central,Khanh Hoa,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243085,C031,Cao Phong Nha Trang 3,Cao Phong,1,Central,Khanh Hoa,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52005978,C017,Cao Phong Ninh Hoa,Cao Phong,0,Central,Khanh Hoa,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004212,C013,Cao Phong Kontum,Cao Phong,0,Central,Kon Tum,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003949,C011,Cao Phong Phan Rang,Cao Phong,1,South,Ninh Thuan,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004932,C019,Cao Phong Phu Yen,Cao Phong,1,Central,Phu Yen,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52001976,C003,Cao Phong Da Nang,Cao Phong,2,Central,Da Nang,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004529,C009,Cao Phong Da Nang 3,Cao Phong,1,Central,Da Nang,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52010545,C008,Cao Phong Da Nang 2,Cao Phong,1,Central,Da Nang,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243087,C028,Cao Phong Quang Binh,Cao Phong,1,Central,Quang Binh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
50252372,C029,Cao Phong Hoi An,Cao Phong,1,Central,Quang Nam,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52006065,C018,Cao Phong Tam Ky,Cao Phong,1,Central,Quang Nam,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52005091,C015,Cao Phong Quang Ngai,Cao Phong,1,Central,Quang Ngai,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243088,C027,Cao Phong Quang Tri,Cao Phong,0,Central,Quang Tri,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52008840,C024,Cao Phong Thua Thien Hue,Cao Phong,1,Central,Thua Thien Hue,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
50245776,C025,Cao Phong Hue 2,Cao Phong,1,Central,Thua Thien Hue,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52006783,S040,Cao Phong Chau Doc,Cao Phong,0,Mekong,An Giang,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003045,S003,Cao Phong Long Xuyen 1,Cao Phong,1,Mekong,An Giang,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004031,S031,Cao Phong Long Xuyen 2,Cao Phong,0,Mekong,An Giang,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52002622,S015,Cao Phong Bac Lieu,Cao Phong,1,Mekong,Bac Lieu,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
50242822,S016,Cao Phong Ca Mau,Cao Phong,1,Mekong,Ca Mau,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52002754,S038,Cao Phong Ca Mau 2,Cao Phong,0,Mekong,Ca Mau,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70272716,S53,Cao Phong Binh Thuy,Cao Phong,1,Mekong,Can Tho,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52002969,S020,Cao Phong Can Tho 2,Cao Phong,1,Mekong,Can Tho,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52002935,S002,Cao Phong Can Tho,Cao Phong,1,Mekong,Can Tho,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003191,S023,Cao Phong Hau Giang,Cao Phong,0,Mekong,Hau Giang,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
50265386,S052,Cao Phong Phu Quoc,Cao Phong,1,Mekong,Kien Giang,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52001304,S014,Cao Phong Kien Giang,Cao Phong,1,Mekong,Kien Giang,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52001865,S009,Cao Phong Soc Trang,Cao Phong,0,Mekong,Soc Trang,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52002952,S019,Cao Phong Ben Tre,Cao Phong,1,Mekong,Ben Tre,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52002094,S011,Cao Phong Dong Thap,Cao Phong,1,Mekong,Dong Thap,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003096,S022,Cao Phong Sa Dec,Cao Phong,0,Mekong,Dong Thap,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52007806,S043,Cao Phong Thap Muoi,Cao Phong,1,Mekong,Dong Thap,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003069,S021,Cao Phong Ben Luc,Cao Phong,0,Mekong,Long An,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003262,S025,Cao Phong Duc Hoa,Cao Phong,0,Mekong,Long An,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52006941,S041,Cao Phong Tan An,Cao Phong,1,Mekong,Long An,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003313,S024,Cao Phong Cai Lay,Cao Phong,0,Mekong,Tien Giang,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004824,S034,Cao Phong Go Cong,Cao Phong,0,Mekong,Tien Giang,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52009928,S005,Cao Phong My Tho,Cao Phong,1,Mekong,Tien Giang,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004709,S033,Cao Phong My Tho 2,Cao Phong,1,Mekong,Tien Giang,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52002089,S012,Cao Phong Tra Vinh,Cao Phong,1,Mekong,Tra Vinh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52005192,S036,Cao Phong Vinh Long 2,Cao Phong,0,Mekong,Vinh Long,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52002919,S018,Cao Phong Vinh Long,Cao Phong,1,Mekong,Vinh Long,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52000359,H013,Cao Phong Binh Chanh,Cao Phong,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52007163,H022,Cao Phong Nguyen Thi Tu (Binh Tan 3),Cao Phong,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52006587,H019,Cao Phong Vinh Loc,Cao Phong,0,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52006942,H021,Cao Phong Linh Dong (Thu Duc 2),Cao Phong,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52006433,H018,Cao Phong Pham Van Dong,Cao Phong,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004510,H016,Cao Phong Dist 9,Cao Phong,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003263,C007,Cao Phong Bao Loc,Cao Phong,1,South,Lam Dong,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243190,H026,Cao Phong QL 1K,Cao Phong,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243290,C033,Cao Phong Duc Trong,Cao Phong,1,South,Lam Dong,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52002898,S017,Cao Phong Long Khanh,Cao Phong,1,South,Dong Nai,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243298,S046,Cao Phong Thong Nhat,Cao Phong,0,South,Dong Nai,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003948,H014,Cao Phong Dist 7 - 2,Cao Phong,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004974,S035,Cao Phong Binh Duong 2,Cao Phong,1,South,Binh Duong,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52007878,S045,Cao Phong Binh Duong 4,Cao Phong,1,South,Binh Duong,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243081,S049,Cao Phong Ben Cat,Cao Phong,1,South,Binh Duong,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003703,S029,Cao Phong Binh Phuoc,Cao Phong,1,South,Binh Phuoc,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003385,S026,Cao Phong Trang Bom,Cao Phong,1,South,Dong Nai,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003502,S028,Cao Phong Dong Nai 4,Cao Phong,0,South,Dong Nai,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52007747,S042,Cao Phong Long Thanh,Cao Phong,0,South,Dong Nai,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52001301,H003,Cao Phong Dist 12,Cao Phong,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
50249913,H024,Cao Phong Go Vap 2,Cao Phong,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004439,H015,Cao Phong Go Vap,Cao Phong,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52006900,H020,Cao Phong Hoc Mon,Cao Phong,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52002284,S013,Cao Phong Tay Ninh,Cao Phong,1,South,Tay Ninh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243206,H025,Cao Phong Le Van Khuong,Cao Phong,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243324,H027,Cao Phong Go Vap 3,Cao Phong,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003732,S030,Cao Phong Vung Tau,Cao Phong,1,South,Ba Ria Vung Tau,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003068,H011,Cao Phong Cu Chi,Cao Phong,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004196,S032,Cao Phong Ba Ria,Cao Phong,0,South,Ba Ria Vung Tau,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52007879,S044,Cao Phong Long Dien,Cao Phong,0,South,Ba Ria Vung Tau,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243086,S047,Cao Phong Phu My,Cao Phong,0,South,Ba Ria Vung Tau,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003278,884,DML_CMA_CMA - 18 Ngo Quyen,DMX,1,Mekong,Ca Mau,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52002666,908,DML_AGI_LXU - 129 Tran Hung Dao,DMX,1,Mekong,An Giang,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52002664,913,DML_BDU_TDM - 322 Dai Lo Binh Duong,DMX,1,South,Binh Duong,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003116,1165,DML_LAN_BLU - Nguyen Huu Tho,DMX,1,Mekong,Long An,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003144,552,DML_TGI_MTH - 115 Nguyen Trai,DMX,1,Mekong,Tien Giang,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003135,617,DML_LDO_BLO - 583 Tran Phu,DMX,1,South,Lam Dong,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
50243690,13371,DML_HCM_GVA - 168 Quang Trung,DMX,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003440,173,DML_HCM_BCH - Binh Hung,DMX,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52002846,322,DML_TVI_TVI - 21 Dien Bien Phu,DMX,1,Mekong,Tra Vinh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52002930,355,DML_LDO_DLA - 25 Nguyen Van Cu,DMX,1,South,Lam Dong,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003560,1334,DML_DON_TBO - Nga 3 Tri An,DMX,1,South,Dong Nai,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52007564,5990,DML_GLA_PLK - 279 Nguyen Tat Thanh,DMX,1,Central,Gia Lai,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004605,2245,DMM_TGI_GCD - Tan Dong,DMX,0,Mekong,Tien Giang,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52024598,2305,DML_BDU_BCA - Quoc Lo 13 (My Phuoc),DMX,0,South,Binh Duong,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004602,2323,DMM_CMA_UMI - U Minh,DMX,0,Mekong,Ca Mau,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52005522,2331,DML_HCM_TDU - 184 Vo Van Ngan,DMX,0,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004677,2363,DML_DTH_CLA - My Long,DMX,0,Mekong,Dong Thap,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004600,2387,DMM_CMA_TBI - Tan Loc,DMX,0,Mekong,Ca Mau,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243192,2406,DMM_HCM_TDU - 43 Quoc Lo 1K (Linh Xuan),DMX,0,South,Ho Chi Minh,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004660,2409,DML_BDU_TAN - Cach Mang Thang 8 (Cho Bung),DMX,0,South,Binh Duong,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004664,2410,DMM_TGI_CLA - My Phuoc Tay,DMX,0,Mekong,Tien Giang,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003938,1524,DML_HCM_HMO - Ba Diem,DMX,0,South,Ho Chi Minh,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003757,1636,DML_VLO_VLO - 550 Pham Thai Buong,DMX,0,Mekong,Vinh Long,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004594,1672,DMM_GLA_MYA - 207 Tran Hung Dao (Kon Dong),DMX,0,Central,Gia Lai,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003930,1685,DML_BDU_BCA - Tan Dinh (Dai Nam),DMX,0,South,Binh Duong,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52002668,909,DML_VLO_VLO - 210 Le Thai To,DMX,0,Mekong,Vinh Long,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003269,939,DML_HCM_BCH - Tan Tuc,DMX,0,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004126,1087,DML_VLO_TBI - 12 Phan Van Dang,DMX,0,Mekong,Vinh Long,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52005235,1109,DMM_AGI_CMO - Hoi An (Cai Tau Thuong),DMX,0,Mekong,An Giang,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003628,1177,DML_BDU_BCA - 216 DT747 (An Tay),DMX,0,South,Binh Duong,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003117,578,DML_LAN_DHO - 291 Duc Hoa Ha,DMX,0,Mekong,Long An,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003152,627,DML_BTR_BTR - 549B Ben Tre,DMX,0,Mekong,Ben Tre,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243328,816,DML_HCM_Q05 - 558 Tran Hung Dao,DMX,0,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003062,2456,DML_CTH_NKI - 08 Hoa Binh,DMX,0,Mekong,Can Tho,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004826,2469,DMM_BTR_BAT - An Ngai Trung,DMX,0,Mekong,Ben Tre,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004737,2533,DMM_BPH_PRI - Phu Rieng,DMX,0,South,Binh Phuoc,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004867,2593,DML_BDU_BBA - Tru Van Tho,DMX,0,South,Binh Duong,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004923,2610,DML_BDU_TDM - 193 Huynh Van Luy,DMX,0,South,Binh Duong,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004952,2731,DMM_CMA_CNU - Thanh Phu,DMX,0,Mekong,Ca Mau,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004921,2756,DML_TVI_TVI - Vo Nguyen Giap (Tuong Dai),DMX,0,Mekong,Tra Vinh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243098,10592,DML_BPH_DXO - Tan Phu,DMX,0,South,Binh Phuoc,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243104,10832,DML_DTH_CLA - Phuong 1,DMX,0,Mekong,Dong Thap,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243988,10902,DML_LDO_DLA - 25 Le Dai Hanh,DMX,0,South,Lam Dong,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70261076,17863,DML_DON_LTH - An Phuoc,DMX,0,South,Dong Nai,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52006862,4586,DMM_DON_XLO - Xuan Tam,DMX,0,South,Dong Nai,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52006814,4656,DML_HCM_BCH - B5/19N Tran Dai Nghia,DMX,0,South,Ho Chi Minh,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243103,7707,DML_DON_BHO - 15 Bui Van Hoa,DMX,0,South,Dong Nai,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52008830,7991,DML_BDU_TAN - 43/1A Duong 22/12,DMX,0,South,Binh Duong,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52005120,3004,DML_LAN_TTR - Lac Tan,DMX,0,Mekong,Long An,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52006443,3797,DML_HCM_BCH - C2/5 Quach Dieu,DMX,0,South,Ho Chi Minh,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003293,75,DML_DON_DQU - Dinh Quan,DMX,0,South,Dong Nai,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003250,206,DML_LAN_KTU - 341 Quoc Lo 62 (Kien Tuong),DMX,0,Mekong,Long An,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003621,287,DMM_DTH_TMU - Hung Vuong (My An),DMX,0,Mekong,Dong Thap,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52006755,293,DMM_GLA_PLK - 47 Tran Phu,DMX,0,Central,Gia Lai,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003758,300,DML_HGI_CTA - 29 Quoc Lo 61 (Cai Tac),DMX,0,Mekong,Hau Giang,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004337,329,DMM_GLA_PLK - 01 Ton Duc Thang (Yen The),DMX,0,Central,Gia Lai,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52002991,348,DML_BDU_DAN - 530/7A Tan Dong Hiep,DMX,0,South,Binh Duong,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003887,405,DML_KGI_THI - Tan Hiep,DMX,0,Mekong,Kien Giang,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004157,1283,DMM_KGI_ABI - 175 Quoc Lo 63 (Thu Ba),DMX,0,Mekong,Kien Giang,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003808,1330,DML_AGI_TSO - 77/4 Tran Phu (Phu Hoa),DMX,0,Mekong,An Giang,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52002660,1722,DML_DON_BHO - 1300 Nguyen Ai Quoc (Tan Phong),DMX,0,South,Dong Nai,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003888,1759,DML_KGI_GRI - Giong Rieng,DMX,0,Mekong,Kien Giang,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003806,1760,DML_AGI_LXU - Cai Sao,DMX,0,Mekong,An Giang,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004026,1784,DML_TGI_CBE - Cai Be,DMX,0,Mekong,Tien Giang,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004018,1795,DML_BDU_BCA - 358 My Phuoc,DMX,0,South,Binh Duong,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003991,1797,DMM_DTH_LVU - Lai Vung,DMX,0,Mekong,Dong Thap,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004430,1840,DML_BTR_BDA - Binh Dai,DMX,0,Mekong,Ben Tre,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004412,2098,DML_LAN_DHO - 372 Hau Nghia,DMX,0,Mekong,Long An,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52007250,5380,DMM_HGI_PHI - Cay Duong,DMX,0,Mekong,Hau Giang,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52007276,5404,DML_BPH_DXO - 691 Phu Rieng Do (Nga 3 Nguyen Hue),DMX,0,South,Binh Phuoc,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52007429,5412,DMM_LAN_DHO - Duc Hoa,DMX,0,Mekong,Long An,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52007442,5751,DML_TGI_GCD - Tan Hoa,DMX,0,Mekong,Tien Giang,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52007110,5123,DMM_LDO_BLO - 738 Tran Phu,DMX,0,South,Lam Dong,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52007266,5150,DML_HGI_NBA - 2041 Hung Vuong,DMX,0,Mekong,Hau Giang,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52007072,5202,DMM_DTH_CLA - My Hoi,DMX,0,Mekong,Dong Thap,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52007352,5268,DMM_HGI_VTH - 388 Duong 30/4 (Nang Mau),DMX,0,Mekong,Hau Giang,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52007136,5269,DMM_KGI_GQU - Dinh An (Soc Ven),DMX,0,Mekong,Kien Giang,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52007236,5352,DML_LAN_CDU - Long Trach,DMX,0,Mekong,Long An,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243102,9117,DML_DON_BHO - 103/5 Quoc lo 1A,DMX,0,South,Dong Nai,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243096,9525,DML_BDU_TAN – Vinh Phu,DMX,0,South,Binh Duong,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52005486,2234,DML_HCM_Q12 - 102 Truong Chinh,DMX,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003706,1530,DML_DNA_HCH - 242 Nguyen Huu Tho,DMX,1,Central,Da Nang,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52009947,1567,DML_DON_XLO - 11 Hung Vuong,DMX,1,South,Dong Nai,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004092,878,DML_HCM_TPH - 451 Le Trong Tan,DMX,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004938,906,DML_HCM_TPH - 265 Hoa Binh,DMX,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
